Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
-0.101158853,0,1.488736305,-0.393938184,0.085049252,1.169780525,-0.929567998,0.379672129,-0.961486392,1.15325359,-0.699677601,0.834517543,-1.078504438,-1.150554102,-0.426230015,0.266232577,0.241988312,0.606881771,0.931603386,0.338096164,1.304908775,2.421584662,2.425158282,1.92795644,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1.979376322,0,-0.868889916,-1.010909343,0.085049252,1.169780525,0.743453555,0.379672129,2.653308994,-1.567906567,2.664921849,0.649987295,-1.078504438,-0.330589074,-0.426230015,0.266232577,-0.932014389,3.306757873,-0.620189223,0.338096164,4.733793173,1.593291141,0.562575902,2.488663922,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1.103361512,1,-0.338362039,2.444129149,1.061786754,-1.575686274,1.087899169,0.379672129,0.845911301,-0.660853181,1.135925471,-0.568502616,-0.678049393,-0.877232426,-0.426230015,1.191437986,0.241988312,-0.164511401,-0.620189223,-1.077862129,0.488507728,0.764997621,2.114727886,1.367248959,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
-0.977173664,0,0.881356259,-0.023755488,0.085049252,1.169780525,1.383138267,0.379672129,-0.961486392,1.15325359,-0.941903264,-1.644343478,-0.678049393,2.129306007,2.346151056,1.191437986,0.241988312,-0.807339044,0.155707081,-1.077862129,-0.327893318,-0.61549158,-0.679145684,-0.034519746,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
0.008342998,0,-1.424208816,-0.393938184,1.061786754,0.254624925,1.579964332,0.379672129,-0.057787545,1.15325359,-0.00019788,1.196269911,0.523315743,-0.330589074,-0.426230015,-0.658972832,0.241988312,-0.550207987,1.70749969,1.754054456,-0.327893318,-0.063295899,-0.679145684,-0.875580969,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
-1.743686623,0,0.479741697,-0.764120879,-0.89168825,1.169780525,1.678377365,-1.026166736,-0.961486392,0.246200205,-0.695428028,-0.53154035,-0.678049393,0.489375953,-0.426230015,-1.584178241,-0.932014389,-1.064470102,0.931603386,1.754054456,-0.654453737,-0.61549158,-0.368715287,-1.15593471,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0.008342998,0,-0.1846577,-1.010909343,1.061786754,-1.575686274,0.694247039,0.379672129,0.845911301,1.15325359,1.508613026,-0.370480438,-0.277594348,0.762697628,-0.426230015,-1.584178241,1.415991013,0.478316242,-0.620189223,0.338096164,-0.327893318,-0.61549158,-0.679145684,-0.595227228,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-0.210660704,0,1.270575309,1.580369526,0.085049252,-0.660530674,0.251388393,1.785510994,0.845911301,-0.660853181,1.167159833,0.672754926,1.724680879,0.762697628,-0.426230015,-0.658972832,0.241988312,-0.164511401,2.483395994,-1.077862129,-0.0013329,0.764997621,1.183436696,-0.595227228,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.11784485,0,-1.191173206,-0.270543952,-0.89168825,-1.575686274,-1.077187547,1.785510994,-0.057787545,-1.567906567,-0.19079123,0.685544151,-0.678049393,2.402627683,2.346151056,0.266232577,0.241988312,-0.421642458,0.155707081,0.338096164,0.16194731,-1.16768726,1.493867092,0.806541477,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
-1.196177366,0,1.677148075,-1.010909343,0.085049252,0.254624925,0.891073104,0.379672129,-0.057787545,-0.660853181,-0.022508138,1.750282279,-0.678049393,1.30934098,2.346151056,-1.584178241,0.241988312,-0.678773516,2.483395994,-2.493820422,-0.164613109,0.212801941,-0.368715287,-0.034519746,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1.431867066,0,-0.013599647,-0.640726647,-1.868425752,-1.575686274,1.481551299,0.379672129,2.653308994,-0.660853181,2.685957235,0.211077953,0.122860698,-0.330589074,-0.426230015,-1.584178241,1.415991013,2.149668115,0.931603386,-1.077862129,0.488507728,-0.063295899,-0.368715287,0.526187736,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1.76037262,0,0.663195262,-0.764120879,1.061786754,0.254624925,-1.02798103,0.379672129,1.749610148,0.246200205,2.354490539,0.942031359,0.122860698,0.216054277,-0.426230015,1.191437986,2.589993714,1.249709415,1.70749969,-1.077862129,-0.327893318,-0.33939374,-0.368715287,-0.314873487,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.555852255,0,-0.415214208,-1.010909343,-1.868425752,-0.660530674,1.629170848,0.379672129,-0.057787545,0.246200205,-0.339101329,1.436173288,-0.678049393,2.675949358,2.346151056,0.266232577,-0.932014389,1.121143886,0.155707081,0.338096164,2.121309822,3.249878182,2.735588679,0.526187736,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
-0.867671812,0,-0.893680938,-0.887515111,-0.89168825,-0.660530674,-1.077187547,0.379672129,-0.057787545,1.15325359,-0.414106293,0.835782412,-0.678049393,0.762697628,-0.426230015,-1.584178241,-0.932014389,-0.164511401,0.155707081,-1.077862129,0.488507728,0.764997621,-0.679145684,1.367248959,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1.979376322,0,-1.625016096,1.333581062,-0.89168825,-0.660530674,-1.421633161,0.379672129,-0.057787545,1.15325359,-0.231162174,0.23314288,0.122860698,1.036019304,-0.426230015,1.191437986,0.241988312,0.092619656,0.931603386,0.338096164,0.488507728,0.764997621,-0.679145684,1.086895218,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
-1.196177366,0,-0.759809418,0.223032976,-0.89168825,-1.575686274,-0.289883286,0.379672129,-0.057787545,-1.567906567,-0.374372785,1.181794195,-0.678049393,-0.60391075,-0.426230015,0.266232577,0.241988312,-0.807339044,0.155707081,0.338096164,-0.327893318,-0.33939374,0.252145506,-0.314873487,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.008342998,0,1.411884136,-1.010909343,0.085049252,1.169780525,-1.175600579,0.379672129,-0.961486392,1.15325359,-0.932341725,0.220353655,-0.678049393,-0.877232426,-0.426230015,-0.658972832,-0.932014389,0.7354473,0.155707081,0.338096164,1.631469194,2.145486821,0.873006299,0.806541477,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
0.774855958,1,0.291329928,1.827157989,0.085049252,1.169780525,-1.126394063,0.379672129,-0.961486392,0.246200205,-0.710089055,0.787998494,0.122860698,1.855984331,2.346151056,1.191437986,0.241988312,0.992578357,-2.171981831,-2.493820422,-0.981014156,-1.16768726,-0.679145684,-1.15593471,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
0.11784485,0,-0.28382179,1.703763758,1.061786754,1.169780525,0.792660072,0.379672129,-0.057787545,1.15325359,-0.161044219,0.644506198,2.525590969,-0.330589074,-0.426230015,-0.658972832,0.241988312,-0.164511401,-0.620189223,0.338096164,-0.817733947,-0.61549158,-0.368715287,-0.595227228,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-1.196177366,1,1.602775008,0.840004135,1.061786754,-1.575686274,-1.02798103,0.379672129,-0.961486392,-0.660853181,-0.877522233,-0.018706477,-0.277594348,-0.60391075,-0.426230015,1.191437986,0.241988312,-0.807339044,-0.620189223,0.338096164,-0.654453737,-0.61549158,-0.679145684,-0.595227228,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-0.977173664,0,0.779713067,-0.14714972,-0.89168825,1.169780525,0.005355811,0.379672129,-0.961486392,1.15325359,-0.678429736,-1.380829224,-0.678049393,1.582662656,2.346151056,1.191437986,-0.932014389,-0.807339044,0.155707081,0.338096164,-0.327893318,-0.33939374,-0.679145684,-0.595227228,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1.322365214,0,-0.412735106,0.099638744,1.061786754,0.254624925,-1.520046193,0.379672129,2.653308994,-1.567906567,2.584179961,1.585427762,2.525590969,-1.150554102,-0.426230015,1.191437986,-0.932014389,1.378274943,0.931603386,0.338096164,-0.654453737,-0.61549158,-0.368715287,-0.595227228,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
-0.101158853,0,-0.735018396,-0.764120879,0.085049252,0.254624925,-1.766078774,0.379672129,-0.057787545,-0.660853181,-0.42876732,1.682541548,0.523315743,-0.877232426,-0.426230015,1.191437986,-0.932014389,-0.164511401,-0.620189223,0.338096164,0.16194731,-1.16768726,1.493867092,0.806541477,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
-0.64866811,0,-0.888722734,-0.517332416,0.085049252,1.169780525,0.891073104,0.379672129,-0.961486392,-0.660853181,-0.789131114,-1.462202426,-0.678049393,-1.150554102,-0.426230015,0.266232577,0.241988312,-1.19303563,1.70749969,-1.077862129,-0.817733947,-0.61549158,-0.058284891,-0.595227228,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
-1.196177366,1,0.365702995,-0.640726647,1.061786754,1.169780525,-0.880361482,-1.026166736,-0.057787545,1.15325359,-0.143408491,-0.824006037,-0.678049393,-0.877232426,-0.426230015,-0.658972832,-0.932014389,-0.421642458,-2.171981831,0.338096164,0.16194731,0.764997621,1.493867092,-0.034519746,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
0.008342998,0,0.214477759,-0.023755488,0.085049252,-0.660530674,-0.6343289,0.379672129,-0.961486392,1.15325359,-0.887508729,-0.407864327,-0.678049393,-0.877232426,-0.426230015,0.266232577,2.589993714,-0.935904573,0.155707081,-1.077862129,-0.491173528,-0.61549158,-0.368715287,-0.595227228,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
0.555852255,0,-0.613542386,2.073946453,0.085049252,0.254624925,0.54662749,0.379672129,1.749610148,-0.660853181,1.492039691,0.077423523,0.923770788,-0.330589074,-0.426230015,1.191437986,0.241988312,1.506840472,-0.620189223,1.754054456,2.121309822,-0.063295899,0.562575902,1.086895218,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
-2.072192177,1,-1.419250611,-0.764120879,0.085049252,0.254624925,-0.585122384,0.379672129,-0.961486392,0.246200205,-1.080014388,1.534692484,-0.678049393,-0.60391075,-0.426230015,0.266232577,-0.932014389,-1.450166688,-0.620189223,0.338096164,-1.144294365,-1.16768726,-0.679145684,-1.15593471,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-0.210660704,0,1.064809824,0.840004135,0.085049252,0.254624925,1.481551299,0.379672129,0.845911301,-0.660853181,0.322344714,-1.294818171,-1.078504438,-0.057267399,-0.426230015,0.266232577,1.415991013,0.092619656,0.155707081,-1.077862129,0.651787938,1.317193301,1.183436696,1.367248959,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
-0.101158853,0,-0.586272262,1.086792598,1.061786754,0.254624925,0.743453555,1.785510994,-0.961486392,1.15325359,-0.598112806,-1.0106444,0.523315743,0.762697628,-0.426230015,1.191437986,1.415991013,-0.935904573,-0.620189223,0.338096164,-0.981014156,-1.16768726,-0.679145684,-1.15593471,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1.541368917,0,1.23834698,-0.887515111,0.085049252,1.169780525,0.891073104,-2.432005601,-0.057787545,-0.660853181,-0.216926105,0.282191666,0.923770788,0.762697628,-0.426230015,1.191437986,0.241988312,0.221185185,0.155707081,0.338096164,-0.491173528,-0.89158942,-0.368715287,-0.595227228,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0.446350404,0,-1.161423979,-0.887515111,1.061786754,1.169780525,1.087899169,0.379672129,1.749610148,-0.660853181,2.021111534,0.222461769,-0.678049393,1.036019304,-0.426230015,-0.658972832,-0.932014389,1.378274943,-0.620189223,0.338096164,2.447870241,1.593291141,-0.679145684,-0.034519746,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-2.072192177,0,0.023586887,0.099638744,0.085049252,1.169780525,0.15297536,-1.026166736,-0.961486392,0.246200205,-1.126759691,-0.644956885,-0.678049393,-0.877232426,-0.426230015,-1.584178241,-0.932014389,-1.450166688,-0.620189223,0.338096164,-1.144294365,-1.16768726,-0.679145684,-1.15593471,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
-0.977173664,0,1.669710768,0.840004135,-0.89168825,-0.660530674,0.103768844,1.785510994,-0.057787545,-1.567906567,-0.178892426,-1.33360747,-1.078504438,1.036019304,-0.426230015,0.266232577,-0.932014389,-0.29307693,-0.620189223,0.338096164,0.16194731,-0.33939374,-0.679145684,0.806541477,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-0.64866811,0,-1.448999838,-0.270543952,0.085049252,-0.660530674,1.678377365,1.785510994,-0.057787545,1.15325359,0.090530505,-0.291215351,0.523315743,-1.150554102,-0.426230015,-0.658972832,0.241988312,-0.164511401,0.155707081,-1.077862129,0.16194731,0.764997621,1.493867092,0.806541477,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.227346701,0,0.816899601,-1.010909343,0.085049252,0.254624925,-0.880361482,1.785510994,0.845911301,1.15325359,0.660823206,-0.473778026,-1.078504438,0.489375953,-0.426230015,-1.584178241,2.589993714,0.992578357,1.70749969,-1.077862129,1.794749404,1.593291141,0.252145506,0.806541477,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.101158853,0,0.74996384,1.827157989,1.061786754,-0.660530674,-0.929567998,0.379672129,-0.057787545,-0.660853181,-0.176130203,-1.038049882,1.724680879,-0.057267399,-0.426230015,0.266232577,0.241988312,-0.035945872,0.155707081,0.338096164,0.325227519,1.041095461,-0.679145684,1.086895218,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-0.539166258,0,0.256622497,-0.270543952,0.085049252,1.169780525,1.235518718,-1.026166736,-0.057787545,0.246200205,-0.216501147,0.375510848,-0.678049393,-0.330589074,-0.426230015,0.266232577,0.241988312,0.221185185,0.155707081,-1.077862129,0.978348357,1.041095461,0.562575902,1.086895218,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
0.11784485,0,0.115313669,1.950552221,-0.89168825,-1.575686274,0.743453555,-1.026166736,0.845911301,-0.660853181,1.180970945,1.741849823,0.122860698,0.489375953,-0.426230015,0.266232577,0.241988312,0.992578357,-0.620189223,0.338096164,0.488507728,1.041095461,-0.679145684,-0.875580969,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2.307881876,0,-1.022594254,-1.010909343,1.061786754,1.169780525,-1.667665742,-2.432005601,-0.057787545,0.246200205,-0.179104905,0.385489254,-0.277594348,-0.60391075,-0.426230015,1.191437986,0.241988312,0.092619656,-0.620189223,0.338096164,-0.327893318,-0.33939374,-0.368715287,-0.595227228,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-0.64866811,0,-0.276384483,-0.517332416,1.061786754,0.254624925,0.989486137,0.379672129,-0.961486392,1.15325359,-0.357374493,-0.595345935,-1.078504438,-0.877232426,-0.426230015,0.266232577,0.241988312,-0.678773516,0.931603386,0.338096164,-0.327893318,-0.61549158,-0.679145684,-0.314873487,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
-0.64866811,0,-1.726659288,-0.887515111,0.085049252,-1.575686274,-0.191470254,-1.026166736,-0.057787545,-1.567906567,-0.019745916,0.493143611,0.122860698,-0.877232426,-0.426230015,1.191437986,-0.932014389,-0.29307693,-1.396085527,0.338096164,-0.817733947,-0.61549158,-0.368715287,-1.15593471,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.884357809,0,1.106954562,-0.270543952,0.085049252,-1.575686274,1.530757816,0.379672129,0.845911301,-1.567906567,-0.274720298,0.842528377,-0.678049393,0.762697628,-0.426230015,-1.584178241,0.241988312,1.635406001,-0.620189223,0.338096164,2.77443066,1.317193301,2.114727886,1.92795644,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-0.64866811,0,-1.513456496,-0.887515111,1.061786754,0.254624925,-1.667665742,0.379672129,-0.961486392,1.15325359,-0.809104107,-0.922806315,-1.078504438,0.762697628,-0.426230015,-0.658972832,0.241988312,-1.064470102,-0.620189223,-2.493820422,-0.817733947,-0.61549158,-0.058284891,-0.595227228,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
-0.429664407,0,-0.618500591,-0.517332416,1.061786754,1.169780525,0.399007941,0.379672129,0.845911301,-0.660853181,1.142087352,1.272021476,1.324225833,-1.150554102,-0.426230015,-0.658972832,1.415991013,0.092619656,-0.620189223,0.338096164,0.488507728,0.488899781,1.804297489,1.086895218,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0.227346701,0,-1.699389163,0.099638744,-1.868425752,0.254624925,1.629170848,0.379672129,1.749610148,-1.567906567,2.244851554,-1.258980233,-0.678049393,-0.330589074,-0.426230015,1.191437986,-0.932014389,1.249709415,0.155707081,0.338096164,2.284590032,1.317193301,2.735588679,1.647602699,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
0.665354106,0,-1.530810212,0.099638744,1.061786754,0.254624925,-1.618459226,0.379672129,-0.961486392,1.15325359,-0.860098983,-0.511302456,-1.078504438,1.036019304,-0.426230015,-1.584178241,-0.932014389,-0.29307693,1.70749969,0.338096164,0.16194731,0.764997621,-0.368715287,0.806541477,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1.322365214,0,0.715256409,-1.010909343,-0.89168825,0.254624925,1.186312202,-1.026166736,1.749610148,0.246200205,1.585317819,0.49145712,1.724680879,-0.877232426,-0.426230015,1.191437986,-0.932014389,1.763971529,-0.620189223,0.338096164,-0.0013329,-0.89158942,-0.679145684,0.806541477,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
1.650870768,1,-0.197053212,-0.14714972,1.061786754,0.254624925,0.94027962,-1.026166736,-0.057787545,-0.660853181,-0.331877055,0.482603041,-0.277594348,-0.057267399,-0.426230015,-1.584178241,-0.932014389,-0.035945872,0.155707081,-1.077862129,0.16194731,-0.61549158,1.493867092,0.806541477,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
-1.086675515,0,1.035060597,-0.517332416,0.085049252,0.254624925,0.94027962,0.379672129,-0.961486392,-0.660853181,-0.855211974,0.931069166,-0.678049393,-0.877232426,-0.426230015,-0.658972832,-0.932014389,-0.935904573,-0.620189223,-1.077862129,-0.491173528,-0.33939374,-0.368715287,-0.595227228,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
-0.539166258,0,-0.531732013,-0.14714972,-0.89168825,0.254624925,-0.043850705,-1.026166736,-0.057787545,-0.660853181,-0.270895682,1.449103054,-0.678049393,-1.150554102,-0.426230015,1.191437986,-0.932014389,0.221185185,-0.620189223,0.338096164,0.978348357,2.145486821,2.735588679,1.367248959,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
-1.086675515,0,1.424279647,-0.887515111,0.085049252,1.169780525,0.399007941,0.379672129,-0.057787545,0.246200205,-0.430254671,-1.274861359,-0.678049393,-1.150554102,-0.426230015,-1.584178241,-0.932014389,-0.807339044,0.155707081,0.338096164,-0.327893318,-0.063295899,-0.679145684,-0.034519746,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
